,Date,StoreID,RegionID,SalesPredicted,SalesReal
99,2018-02-28,1001,0,3158.19,3281
100,2018-01-01,1002,3,5076.28,5892
101,2018-01-02,1002,3,4638.16,5753
102,2018-01-03,1002,3,4518.53,2498
103,2018-01-05,1002,3,4588.55,5054
104,2018-01-06,1002,3,4462.73,4517
105,2018-01-08,1002,3,7249.19,6224
106,2018-01-09,1002,3,5595.72,5619
107,2018-01-10,1002,3,5580.53,4932
108,2018-01-11,1002,3,5521.22,4172
109,2018-01-12,1002,3,5288.1,4309
110,2018-01-13,1002,3,4160.32,4311
111,2018-01-15,1002,3,6698.05,5533
112,2018-01-16,1002,3,5319.9,5814
113,2018-01-17,1002,3,5427.48,4982
114,2018-01-18,1002,3,5377.26,4350
115,2018-01-19,1002,3,5490.89,4967
116,2018-01-20,1002,3,4570.06,3972
117,2018-01-22,1002,3,4918.91,4390
118,2018-01-23,1002,3,4364.38,3619
119,2018-01-24,1002,3,4523.22,4043
120,2018-01-25,1002,3,4546.45,3791
121,2018-01-26,1002,3,4467.82,3725
122,2018-01-27,1002,3,4673.26,3858
123,2018-01-29,1002,3,6964.29,5542
124,2018-01-30,1002,3,5446.64,5095
125,2018-01-31,1002,3,5612.01,5033
126,2018-02-01,1002,3,5867.43,4888
127,2018-02-02,1002,3,5755.77,5757
128,2018-02-03,1002,3,4611.9,4912
129,2018-02-05,1002,3,6538.89,7140
130,2018-02-06,1002,3,5543.23,5257
131,2018-02-07,1002,3,5618.61,4951
132,2018-02-08,1002,3,5609.15,5183
133,2018-02-09,1002,3,5550.59,4844
134,2018-02-10,1002,3,4607.65,3635
135,2018-02-12,1002,3,4864.13,4953
136,2018-02-13,1002,3,4454.99,4215
137,2018-02-14,1002,3,4407.9,3845
138,2018-02-15,1002,3,4546.128333333333,4442
139,2018-02-16,1002,3,4522.975,4413
140,2018-02-17,1002,3,4590.2,4372
141,2018-02-19,1002,3,6562.5,6071
142,2018-02-20,1002,3,5678.68,5327
143,2018-02-21,1002,3,5831.33,4872
144,2018-02-22,1002,3,5725.17,5259
145,2018-02-23,1002,3,5697.94,4458
146,2018-02-24,1002,3,4300.48,4057
147,2018-02-26,1002,3,4139.44,4276
148,2018-02-27,1002,3,4528.81,4274
149,2018-02-28,1002,3,4391.395,4137
150,2018-01-01,1003,7,5492.79,5431
151,2018-01-02,1003,7,4908.63,6887
152,2018-01-03,1003,7,5222.57,3164
153,2018-01-05,1003,7,5655.41,5313
154,2018-01-06,1003,7,5588.68,4914
155,2018-01-08,1003,7,8371.14,8013
156,2018-01-09,1003,7,6468.7,6346
157,2018-01-10,1003,7,6462.83,5864
158,2018-01-11,1003,7,6445.1,5500
159,2018-01-12,1003,7,6329.94,6007
160,2018-01-13,1003,7,5685.13,4900
161,2018-01-15,1003,7,8495.86,7326
162,2018-01-16,1003,7,6435.33,5571
163,2018-01-17,1003,7,6457.08,5294
164,2018-01-18,1003,7,6247.41,5425
165,2018-01-19,1003,7,6252.24,6382
166,2018-01-20,1003,7,5260.23,5861
167,2018-01-22,1003,7,4355.64,3841
168,2018-01-23,1003,7,4342.51,3414
169,2018-01-24,1003,7,4442.026666666667,3861
170,2018-01-25,1003,7,4601.03,3900
171,2018-01-26,1003,7,4683.41,4567
172,2018-01-27,1003,7,5167.34,4654
173,2018-01-29,1003,7,8211.04,5820
174,2018-01-30,1003,7,6398.45,5518
175,2018-01-31,1003,7,6286.45,6154
176,2018-02-01,1003,7,6495.51,5099
177,2018-02-02,1003,7,6527.57,6988
178,2018-02-03,1003,7,5329.71,6095
179,2018-02-05,1003,7,8156.76,8020
180,2018-02-06,1003,7,6293.23,6192
181,2018-02-07,1003,7,6430.69,6028
182,2018-02-08,1003,7,6428.52,5017
183,2018-02-09,1003,7,6394.17,6669
184,2018-02-10,1003,7,5336.19,6002
185,2018-02-12,1003,7,5817.39,4208
186,2018-02-13,1003,7,4829.71,3527
187,2018-02-14,1003,7,4932.6,3916
188,2018-02-15,1003,7,4567.821428571428,4029
189,2018-02-16,1003,7,4362.821428571428,5633
190,2018-02-17,1003,7,5163.5,5738
191,2018-02-19,1003,7,8090.39,7629
192,2018-02-20,1003,7,6649.31,6078
193,2018-02-21,1003,7,6720.0,6133
194,2018-02-22,1003,7,6539.68,5743
195,2018-02-23,1003,7,6381.58,6346
196,2018-02-24,1003,7,5432.03,5315
197,2018-02-26,1003,7,4463.33,3533
198,2018-02-27,1003,7,4669.39,4225
199,2018-02-28,1003,7,4429.056666666667,3970
200,2018-01-05,1004,2,3878.1,3597
201,2018-01-06,1004,2,3662.18,3653
202,2018-01-08,1004,2,5839.52,6278
203,2018-01-10,1004,2,5954.02,5318
204,2018-01-11,1004,2,4654.77,4861
205,2018-01-12,1004,2,4615.37,4368
206,2018-01-13,1004,2,4028.61,4114
207,2018-01-15,1004,2,5572.62,5410
208,2018-01-16,1004,2,4778.79,4392
209,2018-01-17,1004,2,4656.92,3510
210,2018-01-18,1004,2,4516.62,3867
211,2018-01-19,1004,2,4706.86,4019
212,2018-01-20,1004,2,3673.37,3487
213,2018-01-22,1004,2,3562.82,4050
214,2018-01-23,1004,2,3575.74,3383
215,2018-01-24,1004,2,3477.18,3243
216,2018-01-25,1004,2,3559.55,3258
217,2018-01-26,1004,2,3558.12,3223
218,2018-01-27,1004,2,3535.36,4115
219,2018-01-29,1004,2,5831.25,5094
220,2018-01-30,1004,2,4588.83,2973
221,2018-01-31,1004,2,4406.3,4728
222,2018-02-01,1004,2,4767.57,4365
223,2018-02-02,1004,2,4714.98,3746
224,2018-02-03,1004,2,3780.27,3785
225,2018-02-05,1004,2,5542.87,3754
226,2018-02-06,1004,2,4726.78,4354
227,2018-02-07,1004,2,4647.51,4303
228,2018-02-08,1004,2,4555.29,3622
229,2018-02-09,1004,2,4520.48,4559
230,2018-02-10,1004,2,3640.51,4107
231,2018-02-12,1004,2,4030.43,3841
232,2018-02-13,1004,2,3607.67,3449
233,2018-02-14,1004,2,3628.86,3635
234,2018-02-15,1004,2,3637.67,3723
235,2018-02-16,1004,2,3515.46,3789
236,2018-02-17,1004,2,3607.4,4336
237,2018-02-19,1004,2,5923.09,4635
238,2018-02-20,1004,2,4748.41,3275
239,2018-02-21,1004,2,4740.54,3936
240,2018-02-22,1004,2,4732.3,2959
241,2018-02-23,1004,2,4582.42,3744
242,2018-02-24,1004,2,3736.1,3730
243,2018-02-26,1004,2,3418.52,4105
244,2018-02-27,1004,2,3453.772272727273,3307
245,2018-02-28,1004,2,3442.082272727273,3512
246,2018-01-01,1005,9,4842.28,4797
247,2018-01-02,1005,9,4451.69,6075
248,2018-01-03,1005,9,4514.01,3221
249,2018-01-05,1005,9,4495.63,4923
250,2018-01-06,1005,9,3192.41,2867
251,2018-01-08,1005,9,7869.28,8043
252,2018-01-09,1005,9,6149.59,6964
253,2018-01-10,1005,9,6070.68,5484
254,2018-01-11,1005,9,5836.51,3888
255,2018-01-12,1005,9,5763.08,5341
256,2018-01-13,1005,9,3200.04,2904
257,2018-01-15,1005,9,7930.04,6976
258,2018-01-16,1005,9,5564.071999999999,5677
259,2018-01-17,1005,9,5696.17,6037
260,2018-01-18,1005,9,5598.56,4779
261,2018-01-19,1005,9,5803.87,5357
262,2018-01-20,1005,9,3267.69,2759
263,2018-01-22,1005,9,4609.14,4199
264,2018-01-23,1005,9,4295.48,3877
265,2018-01-24,1005,9,4408.6,3825
266,2018-01-25,1005,9,4393.47,4174
267,2018-01-26,1005,9,4545.03,4044
268,2018-01-27,1005,9,3418.57,2002
269,2018-01-29,1005,9,7534.75,6234
270,2018-01-30,1005,9,5938.3,5995
271,2018-01-31,1005,9,5846.19,5998
272,2018-02-01,1005,9,6201.15,5201
273,2018-02-02,1005,9,6182.15,6624
274,2018-02-03,1005,9,3354.99,3008
275,2018-02-05,1005,9,7728.71,7103
276,2018-02-06,1005,9,5878.94,5902
277,2018-02-07,1005,9,6108.22,5382
278,2018-02-08,1005,9,6064.97,4992
279,2018-02-09,1005,9,6258.01,5521
280,2018-02-10,1005,9,3477.27,3396
281,2018-02-12,1005,9,4854.88,4355
282,2018-02-13,1005,9,4450.67,4889
283,2018-02-14,1005,9,4819.64,4963
284,2018-02-15,1005,9,4012.15,3396
285,2018-02-16,1005,9,4054.58,4111
286,2018-02-17,1005,9,3269.49,3099
287,2018-02-19,1005,9,8088.12,4881
288,2018-02-20,1005,9,5971.4,6880
289,2018-02-21,1005,9,6082.95,6189
290,2018-02-22,1005,9,6051.03,5394
291,2018-02-23,1005,9,5909.8,4729
292,2018-02-24,1005,9,3159.2,2861
293,2018-02-26,1005,9,4068.61,4154
294,2018-02-27,1005,9,4018.8,4255
295,2018-02-28,1005,9,3978.78,3947
296,2018-01-01,1006,10,6870.27,9056
297,2018-01-02,1006,10,6076.61,8587
298,2018-01-03,1006,10,6187.1,2648
299,2018-01-05,1006,10,6544.11,6982
300,2018-01-06,1006,10,5351.33,4920
301,2018-01-08,1006,10,9865.9,9063
302,2018-01-09,1006,10,7603.51,7831
303,2018-01-10,1006,10,7915.62,6554
304,2018-01-11,1006,10,7347.68,6884
305,2018-01-12,1006,10,7432.01,4171
306,2018-01-13,1006,10,5197.91,3757
307,2018-01-15,1006,10,9369.31,6866
308,2018-01-16,1006,10,7202.71,6866
309,2018-01-17,1006,10,7519.76,5921
310,2018-01-18,1006,10,7381.26,6345
311,2018-01-19,1006,10,7966.82,6849
312,2018-01-20,1006,10,5288.56,5047
313,2018-01-22,1006,10,6093.81,5208
314,2018-01-23,1006,10,6170.63,5035
315,2018-01-24,1006,10,6266.01,4995
316,2018-01-25,1006,10,6147.56,6123
317,2018-01-26,1006,10,6312.58,4552
318,2018-01-27,1006,10,5532.9,3923
319,2018-01-29,1006,10,9757.93,6325
320,2018-01-30,1006,10,8177.96,7397
321,2018-01-31,1006,10,7576.32,5846
322,2018-02-01,1006,10,7982.82,5264
323,2018-02-02,1006,10,8141.56,7284
324,2018-02-03,1006,10,5624.73,6051
325,2018-02-05,1006,10,9772.9,8743
326,2018-02-06,1006,10,7696.62,7561
327,2018-02-07,1006,10,7851.13,6637
328,2018-02-08,1006,10,8040.51,7522
329,2018-02-09,1006,10,7699.28,6118
330,2018-02-10,1006,10,5415.53,5100
331,2018-02-12,1006,10,6414.24,5124
332,2018-02-13,1006,10,6279.6,5320
333,2018-02-14,1006,10,6233.2,4891
334,2018-02-15,1006,10,6213.23,6247
335,2018-02-16,1006,10,5814.13,5565
336,2018-02-17,1006,10,5401.44,5248
337,2018-02-19,1006,10,9915.6,6894
338,2018-02-20,1006,10,7881.59,6359
339,2018-02-21,1006,10,8335.02,5513
340,2018-02-22,1006,10,8168.28,7468
341,2018-02-23,1006,10,7823.74,5334
342,2018-02-24,1006,10,5060.41,4379
343,2018-02-26,1006,10,5494.41,5074
344,2018-02-27,1006,10,5826.82,5148
345,2018-02-28,1006,10,6023.68,4917
346,2018-01-01,1007,10,3911.47,4528
347,2018-01-02,1007,10,3904.67,5276
348,2018-01-03,1007,10,4010.89,2575
349,2018-01-05,1007,10,3653.13,4136
350,2018-01-06,1007,10,3489.03,3505
351,2018-01-08,1007,10,5767.25,4909
352,2018-01-09,1007,10,4792.69,4734
353,2018-01-10,1007,10,4756.62,4181
354,2018-01-11,1007,10,4725.08,4113
355,2018-01-12,1007,10,4700.75,3650
356,2018-01-13,1007,10,3629.53,2706
357,2018-01-15,1007,10,5638.54,4676
358,2018-01-16,1007,10,4734.99,4244
359,2018-01-17,1007,10,4803.36,3512
360,2018-01-18,1007,10,4830.5,3721
361,2018-01-19,1007,10,4969.76,4823
362,2018-01-20,1007,10,3613.77,3483
363,2018-01-22,1007,10,3526.72,3552
364,2018-01-23,1007,10,3913.05,3040
365,2018-01-24,1007,10,3958.37,3117
366,2018-01-25,1007,10,3923.15,3489
367,2018-01-26,1007,10,4016.81,3556
368,2018-01-27,1007,10,3709.98,2837
369,2018-01-29,1007,10,5683.05,4459
370,2018-01-30,1007,10,4965.21,3917
371,2018-01-31,1007,10,4835.94,3393
372,2018-02-01,1007,10,5058.5,3251
373,2018-02-02,1007,10,5011.19,4909
374,2018-02-03,1007,10,3780.13,4424
375,2018-02-05,1007,10,5266.74,5105
376,2018-02-06,1007,10,4862.17,4144
377,2018-02-07,1007,10,4832.28,3921
378,2018-02-08,1007,10,4773.39,4359
379,2018-02-09,1007,10,4805.01,4469
380,2018-02-10,1007,10,3679.75,3815
381,2018-02-12,1007,10,3799.94,3281
382,2018-02-13,1007,10,3837.477142857143,3169
383,2018-02-14,1007,10,3865.53,3133
384,2018-02-15,1007,10,3939.39,3933
385,2018-02-16,1007,10,3837.22,4163
386,2018-02-17,1007,10,3650.18,3438
387,2018-02-19,1007,10,5433.03,4707
388,2018-02-20,1007,10,4830.17,4092
389,2018-02-21,1007,10,4866.85,3646
390,2018-02-22,1007,10,4799.14,4274
391,2018-02-23,1007,10,4848.6,4206
392,2018-02-24,1007,10,3610.15,3767
393,2018-02-26,1007,10,3245.95,3428
394,2018-02-27,1007,10,3513.82,2779
395,2018-02-28,1007,10,3663.9,3168
396,2018-01-01,1008,9,6072.68,5755
397,2018-01-02,1008,9,4847.86,6589
398,2018-01-03,1008,9,4968.38,3040
399,2018-01-05,1008,9,5624.27,3869
400,2018-01-06,1008,9,5216.17,4417
401,2018-01-08,1008,9,8571.29,6816
402,2018-01-09,1008,9,6738.63,5310
403,2018-01-10,1008,9,6769.82,4897
404,2018-01-11,1008,9,6750.31,4190
405,2018-01-12,1008,9,6818.51,6028
406,2018-01-13,1008,9,5253.95,4191
407,2018-01-15,1008,9,9027.45,6818
408,2018-01-16,1008,9,6747.7,4987
409,2018-01-17,1008,9,6629.59,5067
410,2018-01-18,1008,9,6555.5,4594
411,2018-01-19,1008,9,6688.25,5678
412,2018-01-20,1008,9,5095.07,4482
413,2018-01-22,1008,9,4964.34,3833
414,2018-01-23,1008,9,4656.95,3080
415,2018-01-24,1008,9,4614.96,3531
416,2018-01-25,1008,9,4680.56,3344
417,2018-01-26,1008,9,5012.72,3720
418,2018-01-27,1008,9,5146.36,3719
419,2018-01-29,1008,9,8595.08,5875
420,2018-01-30,1008,9,6601.87,5541
421,2018-01-31,1008,9,6517.69,4772
422,2018-02-01,1008,9,6842.3,5106
423,2018-02-02,1008,9,6892.75,5454
424,2018-02-03,1008,9,5488.95,4785
425,2018-02-05,1008,9,8857.41,7716
426,2018-02-06,1008,9,6752.95,4952
427,2018-02-07,1008,9,6633.69,4841
428,2018-02-08,1008,9,6765.66,4931
429,2018-02-09,1008,9,7073.19,5547
430,2018-02-10,1008,9,5364.39,4277
431,2018-02-12,1008,9,5271.46,3992
432,2018-02-13,1008,9,4748.11,3213
433,2018-02-14,1008,9,4795.54,3471
434,2018-02-15,1008,9,4553.24,3622
435,2018-02-16,1008,9,4349.45,4257
436,2018-02-17,1008,9,4828.48,4605
437,2018-02-19,1008,9,9179.13,7190
438,2018-02-20,1008,9,6784.03,5082
439,2018-02-21,1008,9,6694.95,4553
440,2018-02-22,1008,9,6695.66,4161
441,2018-02-23,1008,9,6517.78,4910
442,2018-02-24,1008,9,5470.63,4379
443,2018-02-26,1008,9,4817.66,3589
444,2018-02-27,1008,9,4965.9,3345
445,2018-02-28,1008,9,4483.63,3782
446,2018-01-01,1009,0,5021.66,6026
447,2018-01-02,1009,0,5154.1,6023
448,2018-01-03,1009,0,4385.84,2638
449,2018-01-05,1009,0,5347.34,3944
450,2018-01-06,1009,0,2788.65,1809
451,2018-01-08,1009,0,9476.52,8405
452,2018-01-09,1009,0,6555.88,7352
453,2018-01-10,1009,0,6698.49,6312
454,2018-01-11,1009,0,6801.81,5981
455,2018-01-12,1009,0,6549.2,5639
456,2018-01-13,1009,0,2708.1,2559
457,2018-01-15,1009,0,9593.45,6385
458,2018-01-16,1009,0,6638.85,6985
459,2018-01-17,1009,0,6547.98,6882
460,2018-01-18,1009,0,6750.33,5739
461,2018-01-19,1009,0,6443.76,5890
462,2018-01-20,1009,0,2737.05,2386
463,2018-01-22,1009,0,4627.89,4054
464,2018-01-23,1009,0,4885.49,3937
465,2018-01-24,1009,0,4924.94,4506
466,2018-01-25,1009,0,4900.2,4014
467,2018-01-26,1009,0,4680.09,3934
468,2018-01-27,1009,0,2685.65,2646
469,2018-01-29,1009,0,9404.97,7927
470,2018-01-30,1009,0,6284.37,6283
471,2018-01-31,1009,0,6793.82,6120
472,2018-02-01,1009,0,7060.58,5960
473,2018-02-02,1009,0,7038.28,6241
474,2018-02-03,1009,0,2647.7,2229
475,2018-02-05,1009,0,9500.15,9610
476,2018-02-06,1009,0,6710.39,6481
477,2018-02-07,1009,0,6269.5,5918
478,2018-02-08,1009,0,6474.1,5687
479,2018-02-09,1009,0,6507.07,5758
480,2018-02-10,1009,0,2900.41,2325
481,2018-02-12,1009,0,4726.68,3960
482,2018-02-13,1009,0,5104.72,4251
483,2018-02-14,1009,0,5166.29,4353
484,2018-02-15,1009,0,4897.31,3972
485,2018-02-16,1009,0,4730.01,4520
486,2018-02-17,1009,0,2690.79,2320
487,2018-02-19,1009,0,9445.32,8623
488,2018-02-20,1009,0,6757.87,6218
489,2018-02-21,1009,0,6621.85,5970
490,2018-02-22,1009,0,6633.41,5195
491,2018-02-23,1009,0,6757.34,5178
492,2018-02-24,1009,0,2694.24,2126
493,2018-02-26,1009,0,4647.56,3940
494,2018-02-27,1009,0,4864.13,4054
495,2018-02-28,1009,0,4756.85,4404
496,2018-01-01,1010,9,6175.77,6484
497,2018-01-02,1010,9,5463.82,7691
498,2018-01-03,1010,9,5364.0,3833
499,2018-01-05,1010,9,5861.8,6504
500,2018-01-06,1010,9,4028.91,3204
501,2018-01-08,1010,9,9053.57,8812
502,2018-01-09,1010,9,6990.61,8387
503,2018-01-10,1010,9,6983.83,6515
504,2018-01-11,1010,9,6625.19,4217
505,2018-01-12,1010,9,6677.57,5932
506,2018-01-13,1010,9,3835.98,3206
507,2018-01-15,1010,9,9169.92,7289
508,2018-01-16,1010,9,6547.24,5921
509,2018-01-17,1010,9,6652.79,6019
510,2018-01-18,1010,9,6607.43,4838
511,2018-01-19,1010,9,6977.48,7942
512,2018-01-20,1010,9,3928.94,3685
513,2018-01-22,1010,9,5385.7,5540
514,2018-01-23,1010,9,5276.41,5239
515,2018-01-24,1010,9,5144.21,4639
516,2018-01-25,1010,9,5247.96,4552
517,2018-01-26,1010,9,5874.0,5390
518,2018-01-27,1010,9,4059.56,2309
519,2018-01-29,1010,9,8970.72,7466
520,2018-01-30,1010,9,6935.27,6986
521,2018-01-31,1010,9,6717.51,5010
522,2018-02-01,1010,9,6929.32,5633
523,2018-02-02,1010,9,6950.92,8592
524,2018-02-03,1010,9,4052.17,4286
525,2018-02-05,1010,9,8593.46,8943
526,2018-02-06,1010,9,6749.36,7874
527,2018-02-07,1010,9,6761.97,6275
528,2018-02-08,1010,9,6963.01,6107
529,2018-02-09,1010,9,7259.73,6857
530,2018-02-10,1010,9,4373.38,3945
531,2018-02-12,1010,9,5645.4,4989
532,2018-02-13,1010,9,5343.04,4949
533,2018-02-14,1010,9,5464.43,5099
534,2018-02-15,1010,9,5242.55,5031
535,2018-02-16,1010,9,5036.74,6340
536,2018-02-17,1010,9,3769.27,3833
537,2018-02-19,1010,9,9378.94,5421
538,2018-02-20,1010,9,6947.69,7005
539,2018-02-21,1010,9,6943.74,6600
540,2018-02-22,1010,9,7035.92,6164
541,2018-02-23,1010,9,6619.92,5991
542,2018-02-24,1010,9,3847.57,3333
543,2018-02-26,1010,9,5098.8,4519
544,2018-02-27,1010,9,5282.25,4946
545,2018-02-28,1010,9,5062.48,4696
546,2018-01-01,1011,9,2867.65,3029
547,2018-01-02,1011,9,2507.41,3031
548,2018-01-03,1011,9,2549.32,2154
549,2018-01-05,1011,9,2903.86,2745
550,2018-01-06,1011,9,1595.77,1388
551,2018-01-08,1011,9,4988.42,4168
552,2018-01-09,1011,9,3369.43,3760
553,2018-01-10,1011,9,3456.16,2789
554,2018-01-11,1011,9,3291.25,2498
555,2018-01-12,1011,9,3251.45,3160
556,2018-01-13,1011,9,1701.5,1386
557,2018-01-15,1011,9,4717.84,3803
558,2018-01-16,1011,9,3164.02,2907
559,2018-01-17,1011,9,3247.45,2931
560,2018-01-18,1011,9,3172.47,2523
561,2018-01-19,1011,9,3368.28,3118
562,2018-01-20,1011,9,1618.71,1443
563,2018-01-22,1011,9,2635.54,2654
564,2018-01-23,1011,9,2526.485,2290
565,2018-01-24,1011,9,2581.495833333333,2574
566,2018-01-25,1011,9,2546.92,2039
567,2018-01-26,1011,9,2548.59,2374
568,2018-01-27,1011,9,1577.94,1111
569,2018-01-29,1011,9,4812.01,4258
570,2018-01-30,1011,9,3396.29,3881
571,2018-01-31,1011,9,3236.5,3061
572,2018-02-01,1011,9,3507.71,3298
573,2018-02-02,1011,9,3419.28,4008
574,2018-02-03,1011,9,1612.95,2259
575,2018-02-05,1011,9,4865.53,4281
576,2018-02-06,1011,9,3258.92,3786
577,2018-02-07,1011,9,3364.42,3424
578,2018-02-08,1011,9,3485.11,3035
579,2018-02-09,1011,9,3524.76,3741
580,2018-02-10,1011,9,1693.47,1656
581,2018-02-12,1011,9,2810.54,2922
582,2018-02-13,1011,9,2519.83,2615
583,2018-02-14,1011,9,2590.34,2891
584,2018-02-15,1011,9,2480.49,2535
585,2018-02-16,1011,9,2566.14,3120
586,2018-02-17,1011,9,1580.89,1775
587,2018-02-19,1011,9,4964.37,1897
588,2018-02-20,1011,9,3470.61,4041
589,2018-02-21,1011,9,3412.47,3190
590,2018-02-22,1011,9,3422.12,2820
591,2018-02-23,1011,9,3256.83,2652
592,2018-02-24,1011,9,1619.75,1469
593,2018-02-26,1011,9,2565.69,2030
594,2018-02-27,1011,9,2602.51,2379
595,2018-02-28,1011,9,2503.08,2146
596,2018-01-01,1012,4,6652.43,7216
597,2018-01-02,1012,4,6058.07,8247
598,2018-01-03,1012,4,5813.21,3491
599,2018-01-05,1012,4,6374.18,6493
600,2018-01-06,1012,4,5804.73,6079
601,2018-01-08,1012,4,9211.2,7670
602,2018-01-09,1012,4,8076.04,7763
603,2018-01-10,1012,4,7733.63,7031
604,2018-01-11,1012,4,7602.6,5813
605,2018-01-12,1012,4,7629.33,5417
606,2018-01-13,1012,4,5884.25,5243
607,2018-01-15,1012,4,8703.49,7940
608,2018-01-16,1012,4,7626.45,7864
609,2018-01-17,1012,4,7676.45,6659
610,2018-01-18,1012,4,7794.81,6691
611,2018-01-19,1012,4,7954.58,7426
612,2018-01-20,1012,4,6029.01,5817
613,2018-01-22,1012,4,6355.01,5852
614,2018-01-23,1012,4,5851.97,5254
615,2018-01-24,1012,4,6087.58,5178
616,2018-01-25,1012,4,6126.89,5475
617,2018-01-26,1012,4,6186.72,4427
618,2018-01-27,1012,4,5851.37,4572
619,2018-01-29,1012,4,9157.95,7235
620,2018-01-30,1012,4,7701.8,7830
621,2018-01-31,1012,4,7585.85,7172
622,2018-02-01,1012,4,8083.52,7681
623,2018-02-02,1012,4,8132.02,8839
624,2018-02-03,1012,4,6046.7,6650
625,2018-02-05,1012,4,9086.95,8597
626,2018-02-06,1012,4,7909.43,7666
627,2018-02-07,1012,4,7872.56,7576
628,2018-02-08,1012,4,7942.58,7629
629,2018-02-09,1012,4,8033.84,7529
630,2018-02-10,1012,4,6117.58,5384
631,2018-02-12,1012,4,6608.19,6252
